EICno,mzmed,rtmed,ACN_80_A1,ACN_80_A2,ACN_80_B1,ACN_80_B2,ACN_80_C1,ACN_80_C2,MeOH_80_A1,MeOH_80_A2,MeOH_80_B1,MeOH_80_B2,MeOH_80_C1,MeOH_80_C2
17536,660.4945151,836.2095,2397.233154,2148.296875,2207.766846,2179.78833,2423.581055,1959.449097,3195.064453,2454.306152,1951.174927,2346.320068,2502.979004,2999.581299
8005,397.2395817,836.2175,4664.066895,7093.178223,7450.715332,6600.145508,7036.165039,5209.695801,9053.074219,8927.191406,9108.036133,7946.753418,8385.241211,6532.050293
14905,575.1962498,836.223,1328.819336,1702.686035,1819.153564,1519.805054,2206.722412,1702.415283,1734.933594,1317.686401,1285.938843,1127.486694,1320.087402,1375.349854
3985,273.2585933,836.229,2067.570313,1331.102905,1160.02124,1001.036682,1310.795166,739.5466919,1242.094604,1022.813354,954.555542,983.3242798,791.8616943,687
9773,441.3337798,836.235,4416.561523,3981.572754,2970.44043,2764.901123,1986.740112,2125.122559,2686.396484,2153.26709,1853.568237,2575.326172,2261.043213,2492.237061
14289,557.4208398,836.2455,794.5701294,1116.451538,1079.715698,1017.861633,1088.401978,1046.087891,755.4214478,671.4158936,675.2578735,652.5695801,607.1015625,627.1845093
987,142.0769277,836.249,1029.792358,1177.43396,834.0281372,833.2841187,846.1117554,475.5128174,1286.099121,1239.15918,842.1453247,495.0288086,523.3486328,661.3582153
14758,570.5534883,836.25,697.2299194,751.4360352,865.7193604,352.5822754,879.4818726,1057.642944,1374.859619,1229.118896,1690.504395,638.1235962,780.6223145,728.6836548
9807,442.3370715,836.268,1755.668213,1487.338379,2737.456299,2227.239258,2554.864258,2279.800537,3415.339844,3200.038086,3625.147461,3339.072266,3228.466309,3013.192383
4391,286.2824507,836.2835,10738.86133,19641.84961,21770.64453,12976.02539,16514.65039,25224.60547,21867.57813,16946.66797,21773.87109,16613.6543,13819.66699,14000.92676
11321,481.3873968,836.2845,1027.132202,1448.696411,1269.972534,1104.495972,1060.177002,1220.120361,1650.501099,1886.606934,1411.670166,1359.216797,983.2145386,986.170105
4368,285.2791458,836.292,54955.50391,93219.83594,109210.3516,65206.75,78589.09375,93158.63281,109593.6719,85622.47656,99027.04688,61014.79688,63784.91797,67131.35156
21296,795.7409074,836.307,378.6939392,384.6045227,456.8244324,466.4818726,328.8818665,285.9864807,770.4526978,620.664856,899.9173584,554.7943726,585.1837158,506.8034058
16408,624.346916,836.3165,1158.357544,1783.433228,2115.893555,2825.903076,2015.24707,2412.676758,1520.77063,1017.700684,1872.360718,1267.273804,1686.894653,1376.307739
23838,943.7657164,836.3245,736.6918335,834.06427,986.1642456,1189.211304,812.847229,811.692627,1057.358154,1111.054443,887.0969849,830.3952026,1116.223755,693.4230957
18647,695.5266302,836.332,5426.176758,2880.840576,3483.298584,3038.222168,3535.841309,3474.768066,2209.259277,2161.245605,1821.460083,1710.800049,1822.930908,2404.398438
14718,569.5500161,836.3335,1369.552246,1665.229858,2363.693359,1532.23584,1707.290649,2826.501709,3306.206055,2197.925537,3341.073486,2197.945313,1995.795532,1626.133301
21404,800.5492033,836.35,6419.902832,8246.827148,9147.941406,11292.6543,10438.07227,11220.38379,4597.572266,3888.760254,4895.018555,5546.851074,6292.958008,6479.344727
4758,299.294646,836.3515,25806.80078,41479.23438,49095.66406,30184.54883,39476.91797,64935.07813,46812.10547,38180.85938,43175.90234,35392.19922,32795.39453,31956.39648
3833,267.2685675,836.352,5574.88916,8952.423828,11346.16699,7310.546387,9644.458984,12534.90527,11184.06738,8627.03125,10383.65234,6393.030273,7168.695801,6422.527832
14798,571.5575689,836.352,391.3910217,250.8787842,509.7774658,193.0612488,0,342.2577209,916.6751099,724.117981,216.657608,369.2386475,602.0494385,220.5056152
17515,659.4928369,836.352,3992.675293,5284.118652,4937.999023,4739.685547,5042.131348,5396.680176,6444.059082,5865.574707,5883.88623,5293.414551,3359.31958,5290.956543
18607,694.4643575,836.352,62394.59766,4275.094238,2167.085693,3046.606934,2240.313721,2175.249268,9104.817383,3798.399414,2877.048096,1736.579102,5529.983398,1471.154785
19718,734.5623279,836.352,411.4844666,1710.167725,263.4613647,1347.263916,946.815979,1154.120117,6124.105957,1794.355469,839.4536133,1178.143921,2434.068115,905.5813599
18470,689.5105702,836.355,7158.492188,3067.800049,3547.235352,4798.691406,3590.142822,4107.225098,2096.068848,2197.462891,1470.207153,1393.986206,1342.891968,1342.574951
19758,735.567253,836.355,1221.033813,1256.838379,861.7348633,726.7679443,880.4456177,854.6514893,2921.240967,864.977417,811.3840332,683.3673706,1093.836548,993.3971558
23007,876.5252167,836.355,1747.187012,2231.029785,3319.30249,3229.809814,2620.698486,3035.536621,1979.101685,2211.668213,2412.567383,2361.028564,2557.387695,2107.066895
3871,268.2713325,836.3625,1940.50354,2112.655518,2146.936035,2286.195801,2376.784424,2702.397461,2377.255859,2263.729248,1871.36438,1579.013916,1473.915405,1457.175781
20488,762.5927837,836.376,1479.540283,961.0591431,645.9151001,863.2970581,876.413208,866.4563599,5442.290527,2440.066162,1239.013062,990.9000244,2594.103027,1007.554443
16491,627.4671684,836.385,5804.652832,7111.128906,6583.111328,6450.708496,7524.921875,8008.820313,8248.253906,8588.507813,7772.592285,7771.521973,6706.456543,6251.745605
22919,871.5558329,836.389,2786.493408,2112.000244,2288.390137,2455.872559,2603.017334,3379.026611,1047.628906,1265.084351,1544.167969,1199.192749,1585.244263,1335.584473
21410,800.6534161,836.393,688.1583862,672.1852417,542.0588379,664.7640991,775.5845947,675.836792,1148.77002,837.7146606,693.7722778,730.708313,759.163269,962.7608032
18191,681.6827551,836.3985,364.6844177,337.3823547,424.7603455,254.0217438,273.1481934,388.5210876,1293.331787,705.0895996,675.6185303,578.8778076,689.1652832,483.2185669
21828,815.6979927,836.424,966.1386108,1335.921997,1034.384888,829.3671265,961.5365601,858.3673706,2241.13916,3733.023682,2151.014893,2239.216064,2204.256348,2157.880127
23533,912.7421723,836.424,4550.831055,4824.77002,5175.92334,5503.40332,5771.979004,5338.123047,5337.665039,5009.580078,4540.289551,4562.161133,4500.505859,3869.372803
21903,817.704386,836.433,552.0811157,643.6716919,0,799.0629883,0,580.5834351,676.7485352,793.0775757,894.9304199,561.8400269,494.5683899,644.081665
23873,948.7681197,836.449,1997.578491,2456.885254,2744.96167,3023.049561,2610.244873,2345.040039,2096,1457.008301,1372.376221,1382.281616,1483.14917,1872.746704
22600,851.6075087,836.462,2768.533203,2773.558105,5258.751953,4241.084473,4404.347656,3614.818848,1524.273193,2394.971924,2090.232666,1900.532104,2222.028564,2645.788574
19147,713.4942579,836.466,1318.727905,1364.738892,1057.576904,1168.824951,1361.006714,1292.078369,923.2684937,900.4463501,860.6621094,896.3424072,919.6094971,890.1392212
4840,300.2979092,836.501,6989.095703,9410.331055,10704.29199,7567.793457,8515.009766,13018.16113,10648.19141,9812.554688,11646.78223,8991.583984,7642.624512,6569.660156
24255,988.6576091,836.509,632.5963745,417.2627869,460.4741211,504.8571472,438.4166565,474.3706055,509.3463135,502.0006714,458.4215088,274.25,608.3600464,434.9033813
23521,911.7416322,836.5145,9143.105469,9517.291992,10056.45703,10883.36035,10708.7373,12828.97949,10757.13379,10010.1875,9862.241211,8115.224609,9136.157227,8405.604492
17389,654.4933056,836.5295,1323.480713,1083.361694,1392.989746,1008.133606,1335.025146,1163.84436,1538.004395,1990.473267,1362.920532,1137.367432,1418.111938,1277.011353
23260,892.7714201,836.5335,1745.00061,1390.759399,1499.000977,1521.94043,1431.79126,1603.72937,1988.939087,1922.145264,2046.289917,1650.883423,1507.566772,1245.284668
16862,639.6108782,836.534,571.9313965,547.6347656,584.5427856,449.2066345,525.1047363,506.2757263,1915.375,975.859436,777.7686157,620.5235596,730.3196411,698.1862793
19308,720.4992271,836.542,5491.400391,2821.340332,2278.546387,2885.054443,2090.88916,1578.181763,1602.951172,1848.008423,1520.196045,1185.762085,1276.793579,1185.285645
23492,908.7451231,836.545,24577.24219,31379.77734,31364.14844,35911.71875,33962.49609,32050.97852,30959.06445,31258.25781,30654.76563,27032.32813,27277.14844,27000.37695
16445,625.4709522,836.557,16275.20215,17508.40625,16971.66406,17896.26953,17810.28711,18298.09961,20426,19611.32617,20753.18555,17272.13867,17168.3457,18489.86523
14368,560.2799307,836.558,2818.071045,2066.681152,1827.286255,1809.39624,1648.806274,1554.717285,2251.859375,1880.876953,2076.095215,1103.408325,1070.649658,922.6960449
23477,907.7422013,836.577,37508.88281,49163.72266,51599.02734,57702.13672,57585.62891,54634.05078,56923.94531,52885.10938,54131.00781,44081.02344,45810.3125,45194.66797
3476,249.2579651,836.578,1249.59021,1655.317505,1786.537231,1156.041748,2157.770752,2281.175049,1545.249023,1788.875366,1334.947266,1613.071777,1217.680542,1066.95874
23567,916.7364701,836.58,375.4845886,428.7613525,534.94104,497.3153076,522.7243042,386.2428284,559.0430908,561.6483154,529.5318604,495.5020752,453.8080139,540.5494385
23849,945.762313,836.582,476.6942444,515.8601074,363.0808716,378.1974182,531.2363892,310.157135,556.0046387,656.7640991,452.7615967,356.134613,581.7583618,392.0395203
13100,525.5061848,836.603,476.7191772,418.9065857,468.4326477,616.6715088,315.0117798,444.6632996,881.7758789,598.5450439,455.8333435,430.0056763,781.8287964,352.6954041
23506,909.7447417,836.607,22248.77734,24936.37695,28264.75781,28831.08398,29590.62109,31904.71289,30206.22852,27442.22266,27490.87695,23057.2168,23005.02344,23068.40039
17581,662.4931237,836.6095,1528.446045,1613.372925,1314.694214,1334.372803,1660.046021,1321.027832,856.0244141,1258.389404,989.7539063,814.2646484,1070.562134,914.8911743
8036,398.2429786,836.612,1933.790771,2008.379028,2943.002686,1734.854736,2877.013916,2445.897461,2319.40625,1920.583862,2421.306641,1918.65686,1832.326294,2325.304688
23554,914.7404938,836.613,845.5354004,986.7075195,1255.305176,1082.019897,1221.377563,1239.882324,1295.185547,1074.671387,1100.293823,1214.171021,934.0410156,582.487915
23512,910.7464217,836.6265,10301.21387,12319.00391,12604.23535,14660.01563,14349.82129,15186.99707,14322.37109,12549.49316,11325.31055,10072.88477,10821.16895,10960.8418
23239,891.7681725,836.6555,2042.053345,2341.111328,2160.082031,2071.705811,2319.384521,2047.428223,4338.01123,3074.88916,2713.699219,2411.669189,3316.368408,2685.978027
5656,325.2887646,836.659,1526.331177,962.375,1075.373901,848.9450073,785.3356934,989.5734253,927.7753906,899.7017212,940.2012329,674.0976563,776.4211426,706.2261963
23464,906.7465027,836.6605,4608.928711,4751.361328,4961.948242,5332.281738,5475.171387,5376.006348,6666.18457,5529.65332,6082.82666,5357.446289,5291.616699,5083.900879
23449,905.7457512,836.6635,2471.32373,3293.952148,3674.611572,4145.033203,3966.876221,2749.591797,3785.681885,3494.092041,2723.922119,3213.281982,2816.848877,3494.84375
20666,770.5139719,836.665,4106.007813,4813.366211,6141.959473,5457.934082,5914.089355,6007.62793,1530.019165,2167.828613,2686.286621,2391.6604,3247.848877,3044.266357
17481,657.4963337,836.671,9268.581055,9779.779297,10546.74512,11540.98535,11540.95703,12287.9209,12290.2168,12381.26172,11876.60059,10824.04297,11294.30566,11843.17773
16419,624.4719406,836.696,12284.49805,13705.86328,14158.61816,14465.80566,15225.71191,13936.4541,15524.22461,15951.8877,15580.10645,14712.67773,13728.50879,13361.96582
20389,759.5478142,836.7,7595.663086,2596.279297,3971.664795,3657.174561,3092.938721,2857.365234,2861.931152,4461.450195,2316.287109,2949.253662,5857.073242,2721.433105
14938,576.197432,836.701,906.1022949,834.8788452,1020.318237,1046,946.6105957,1000.052002,1028.124512,837.0715332,947.8008423,644.3762207,818.1254883,1156.385864
24060,965.7847887,836.704,710.3768921,1005.574158,832.7971802,991.8302002,658.0563354,812.5559082,889.9452515,934.0029907,1299.204834,872.0349731,945.1412964,852.3994141
20453,761.5419142,836.707,3116.050293,2712.741699,1976.490112,2264.169922,1939.381348,1539.571411,1343.70459,1620.742798,1174,1282.732422,1102.348633,1288.019897
21374,799.5515352,836.713,3066.085449,4025.717285,4665.507324,5872.12207,4858.179688,5054.053223,1357.041016,2154.471191,2626.363281,2173.573975,3152.90625,2940.140869
9875,444.2545886,836.7145,2375.346436,2544.409668,2584.81665,3472.501709,3315.022705,3708.951172,3675.507324,3310.845947,2945.305176,2824.890381,3087.718262,2860.581787
16465,626.4733668,836.7205,6165.444336,6335.121094,6403.777832,6284.87207,7094.298828,6806.500488,7649.055664,8169.39502,8033.535156,6574.383301,7006.785156,6696.579102
18469,689.5018503,836.721,7158.492188,3067.800049,3547.235352,4798.691406,3590.142822,4107.225098,2096.068848,2197.462891,1470.207153,1393.986206,1592.162964,1036.236206
8149,401.2386869,836.7375,1806.531982,2086.753418,1848.035156,2106.31543,2127.510498,1882.35022,2559.750732,2318.092529,3013.326904,2765.122559,1961.714722,1990.7146
18438,688.4960127,836.7615,8137.647949,4167.150879,4375.916016,4105.280762,4105.751953,4536.402832,2237.923096,2598.108398,2610.137451,1637.587891,1655.500977,1955.518799
3525,253.1956815,836.7655,1519.126953,1067.809814,1128.685547,740.0015869,963.7857666,842.6555176,1378.751465,1099.439331,603.0021973,755.5657349,674.1580811,592.1764526
18467,689.4893047,836.771,7158.492188,3067.800049,3547.235352,2772.025879,3590.142822,4107.225098,2096.068848,2197.462891,1470.207153,1393.986206,1592.162964,1346.40686
19368,722.5347663,836.772,4648.76709,2923.527588,2438.461914,3130.667969,2614.612549,2360.59668,2368.662109,1597.072998,1538.375977,1408.455444,1732.245728,1495.893188
23283,893.7773745,836.775,541.7469482,899.9784546,757.392395,800.2236328,654.6153564,896.1192627,1019.256042,991.4337769,779.7831421,431.8024597,944.588562,666.2080688
23544,913.7411275,836.7975,2044.431152,2372.489502,2648.350098,2892.032471,3022.849609,2881.081055,2761.351807,2829.521484,2415.770752,2342.124023,2407.45752,2751.248535
6227,342.2016786,836.8025,2663.262939,3181.91626,2671.611572,3847.594971,3928.626709,3187.711426,4973.208008,4381.259277,4134.717773,4608.456055,4632.251953,4104.436035
18739,698.640824,836.8215,446.1666565,411.8062439,426.7296753,538.4949951,348.2301025,485.7372131,867.1484985,378.375,414.1331177,438.1490173,712.1264038,355.2407227
15028,578.485329,836.824,900.3026123,665.3214111,1095.941772,1090.121338,1236.77832,1065.622437,948.2778931,1169.318481,1211.708008,996.0583496,1162.935303,983.8216553
16438,625.348222,836.826,1063.574951,956.6595459,833.2868652,1053.186279,1296.114136,1252.457764,1176.129761,837.7524414,814.6266479,956.6878662,1217.814575,756.0238037
18497,690.4980856,836.83,3692.142822,3386.457275,2945.515381,2967.905762,2954.191406,2791.820801,1422.633667,1198.755127,1157.760864,1279.233032,1151.035889,1298.397095
1282,157.1010337,836.8355,1636.729736,1401.774048,1009.471375,839.3602295,848.75,792.3570557,1343.242676,1095.901245,1426.890991,844.7947388,1216.122437,726.5692749
9363,431.2620165,836.837,986.2911377,837.1773071,954.0008545,1006.040771,1008.841858,910.3141479,1429.259277,1661.34375,1924.010742,1095.860229,1414.061279,1475.422729
7304,375.2206287,836.838,2568.347656,3931.128174,4263.78418,4114.580078,3989.951172,2514.759277,5209.678711,6638.880859,6824.014648,5598.774902,5309.967285,4765.836914
18680,696.5295081,836.839,8809.154297,1877.122681,1602.406006,2058.520752,1547.083618,1836.953125,1432.53064,1187.554443,1149.88501,863.1115112,1221.255127,952.2234497
22478,844.5675018,836.839,7486.961426,9018.946289,8678.485352,10445.99902,10294.67676,10895.7998,2596.463135,4356.893555,4728.246582,4956.690918,5424.663086,5761.972656
8972,421.357747,836.8425,1798.518677,1019.933533,1081.521973,908.4724731,968.7443848,621.149292,1600.565186,1396.092896,1063.118042,511.0166626,930.2634888,799.564209
14349,559.4737658,836.843,1104.059692,911.8499756,826.1491089,1466.089722,1041.51062,1202.119873,1711.204224,1246.211548,1096.417603,969.9793701,1056.521729,1106.194824
16895,640.6124435,836.847,383.565033,325.557251,347.5426025,427.0254211,374.4807739,325.026062,800.538208,531.4141235,504.0175476,535.9277954,705.5155029,307.5859375
16376,623.4683962,836.8485,35260.09766,36443.19141,35465.48828,36597.92969,41156.37891,36586.28516,39177.82422,38804.94922,35900.23828,32695.38281,32750.29883,33063.29688
19431,724.5394558,836.849,2333.328125,1958.022949,2134.128418,1617.192993,2293.225098,1799.043945,1772.000977,2031.825073,1444.086182,1997.440308,1492.745117,1561.555908
4711,298.3107916,836.85,1581.227539,2125.443359,2207.019287,1714.848511,1841.362793,1889.876221,1939.695435,1866.694214,1691.74939,1542.961548,2078.847656,1250.766968
18581,693.4566123,836.85,4141.137207,2086.396729,1368.778809,1970.46875,1774.095459,2327.528076,2576.272217,2285.65625,1929.976318,1832.739258,1700.810059,1311.166992
23822,941.7676853,836.85,1342.033325,1380.21521,1567.446899,1533.769165,1673.571167,1689.251587,1639.816284,2214.484619,1757.551514,1248.187134,1198.313599,1273.673218
13530,537.2841796,836.853,1914.707031,2405.00415,2841.340576,3231.554443,2847.655029,3813.823975,2334.845947,2386.908691,2654.669678,1959.417114,2142.199219,2274.406494
14319,558.4242658,836.854,620.4321289,450.461792,582.5825806,499.125,584.2471924,653.2192993,617.255188,587.6464233,421.0826721,520.0002441,544.5227051,369.0166626
18006,676.3827441,836.858,1147.438599,1572.953369,1596.85083,1450.104614,603.3327026,587.0285034,1248.668701,1333.871216,1432.606689,1217.275269,1795.359375,1396.727783
21342,798.5402827,836.859,6094.547363,8445.28418,7958.586426,7526.211914,8648.12207,10224.42676,2145.581055,3845.165771,5230.323242,5355.72168,5539.335449,5889.271973
10590,462.391994,836.874,684.350708,1017.378906,1105.225342,880.6030273,792.4856567,783.887146,485.7070007,384.597229,424.0021057,432.4656677,580.6209717,356.3631897
19338,721.4458763,836.889,986.7024536,1748.615601,1246.257935,2280.864258,1632.242676,2248.682861,1598.780396,1335.946533,1211.177368,1540.336304,1368.289185,1379.940796
